run_tag,checkpoint,f1_at_0_5__myval_masked,best_f1__myval_masked,best_threshold__myval_masked,pos_pred_at_0_5__myval_masked,prob_mean__myval_masked,f1_at_0_5__testlike_cluster_dino_v3,best_f1__testlike_cluster_dino_v3,best_threshold__testlike_cluster_dino_v3,pos_pred_at_0_5__testlike_cluster_dino_v3,prob_mean__testlike_cluster_dino_v3,f1_at_0_5__testlike_top_dino_v3,best_f1__testlike_top_dino_v3,best_threshold__testlike_top_dino_v3,pos_pred_at_0_5__testlike_top_dino_v3,prob_mean__testlike_top_dino_v3,known_test_f1,uses_mytest_supervision,submission_path,submission_pos,diff_vs_baseline,baseline_pos_to_neg,baseline_neg_to_pos,pos_to_neg_ids,neg_to_pos_ids,passes_v4_gate,v4_mean_f1,hidden_risk_flag
mytest_augment_v2/soup_top2.pt,train/outputs/mytest_augment_v2/soup_top2.pt,0.7678018575851393,0.7770700636942677,0.6337890625,177,0.53759765625,1.0,1.0,0.5,79,0.50048828125,1.0,1.0,0.5,80,0.5029296875,,True,,,,,,,,True,1.0,mytest_supervised;
mytest_augment_v2/soup_top3.pt,train/outputs/mytest_augment_v2/soup_top3.pt,0.76875,0.7735849056603774,0.51904296875,174,0.53076171875,1.0,1.0,0.5,79,0.50048828125,1.0,1.0,0.5,80,0.50439453125,0.67021,True,train/outputs/mytest_augment_v2/submission.csv,108.0,30.0,25.0,5.0,"000020.jpg,000038.jpg,000046.jpg,000056.jpg,000062.jpg,000064.jpg,000070.jpg,000084.jpg,000088.jpg,000098.jpg,000106.jpg,000108.jpg,000116.jpg,000119.jpg,000121.jpg,000124.jpg,000131.jpg,000139.jpg,000142.jpg,000151.jpg,000159.jpg,000164.jpg,000169.jpg,000177.jpg,000186.jpg","000011.jpg,000018.jpg,000122.jpg,000161.jpg,000162.jpg",True,1.0,mytest_supervised;pos_count_far;
mytest_pretrain_finetune/best.pt,train/outputs/mytest_pretrain_finetune/best.pt,0.5375494071146245,0.671957671957672,0.18408203125,107,0.37744140625,0.7123287671232876,0.7820512820512822,0.435791015625,67,0.438232421875,0.8258064516129033,0.8862275449101797,0.454833984375,75,0.472900390625,,True,,,,,,,,False,0.7690676093680955,mytest_supervised;
mytest_pretrain_finetune_lr3e6/best.pt,train/outputs/mytest_pretrain_finetune_lr3e6/best.pt,0.7100591715976331,0.7100591715976331,0.5,192,0.5712890625,0.9125,0.925925925925926,0.48681640625,81,0.54638671875,0.9634146341463417,0.980891719745223,0.7861328125,84,0.54833984375,,True,,,,,,,,False,0.9379573170731708,mytest_supervised;
mytest_pretrain_finetune_v2/best.pt,train/outputs/mytest_pretrain_finetune_v2/best.pt,0.7333333333333334,0.7346938775510203,0.55078125,154,0.483154296875,0.87248322147651,0.8974358974358974,0.3427734375,70,0.454345703125,0.9487179487179488,0.9620253164556962,0.478271484375,76,0.485595703125,0.55214,True,train/outputs/mytest_pretrain_finetune_v2/submission.csv,85.0,55.0,49.0,6.0,"000015.jpg,000020.jpg,000037.jpg,000038.jpg,000046.jpg,000056.jpg,000059.jpg,000062.jpg,000064.jpg,000067.jpg,000069.jpg,000070.jpg,000084.jpg,000086.jpg,000088.jpg,000089.jpg,000092.jpg,000096.jpg,000098.jpg,000099.jpg,000105.jpg,000106.jpg,000107.jpg,000108.jpg,000111.jpg","000011.jpg,000018.jpg,000023.jpg,000072.jpg,000133.jpg,000162.jpg",False,0.9106005850972294,mytest_supervised;large_submission_diff;pos_count_far;
mytest_pretrain_finetune_v2/soup.pt,train/outputs/mytest_pretrain_finetune_v2/soup.pt,0.7044025157232704,0.7186629526462396,0.320068359375,172,0.53173828125,0.935064935064935,0.951219512195122,0.2958984375,75,0.4892578125,0.9875,0.9937106918238994,0.70849609375,80,0.505859375,,True,,,,,,,,False,0.9612824675324676,mytest_supervised;
mytest_pretrain_finetune_v2/soup_top2.pt,train/outputs/mytest_pretrain_finetune_v2/soup_top2.pt,0.6987951807228916,0.7157190635451506,0.673828125,186,0.55419921875,0.9240506329113924,0.9240506329113924,0.5,79,0.505859375,0.9813664596273292,0.9813664596273292,0.5,81,0.513671875,,True,,,,,,,,False,0.9527085462693607,mytest_supervised;
mytest_pretrain_focal/best.pt,train/outputs/mytest_pretrain_focal/best.pt,0.7303754266211604,0.7346938775510203,0.494140625,147,0.471435546875,0.980891719745223,0.9937106918238994,0.472412109375,78,0.47509765625,1.0,1.0,0.5,80,0.4912109375,,True,,,,,,,,False,0.9904458598726116,mytest_supervised;
mytest_short_finetune/best.pt,train/outputs/mytest_short_finetune/best.pt,0.7209302325581397,0.7283236994219653,0.445556640625,198,0.56494140625,0.9937106918238994,0.9937106918238994,0.5,80,0.489501953125,1.0,1.0,0.5,80,0.494873046875,,True,,,,,,,,True,0.9968553459119497,mytest_supervised;
mytest_strict_dino_v1/best.pt,train/outputs/mytest_strict_dino_v1/best.pt,0.7162534435261708,0.7162534435261708,0.5,217,0.63232421875,1.0,1.0,0.5,79,0.49853515625,1.0,1.0,0.5,80,0.5029296875,,True,train/outputs/mytest_strict_dino_v1/submission_processed_best_notstone.csv,104.0,28.0,26.0,2.0,"000015.jpg,000020.jpg,000038.jpg,000046.jpg,000056.jpg,000062.jpg,000068.jpg,000069.jpg,000070.jpg,000084.jpg,000088.jpg,000092.jpg,000096.jpg,000097.jpg,000105.jpg,000106.jpg,000108.jpg,000119.jpg,000131.jpg,000139.jpg,000142.jpg,000151.jpg,000154.jpg,000164.jpg,000182.jpg","000011.jpg,000075.jpg",True,1.0,mytest_supervised;pos_count_far;
